element_type,osmid,geometry
way,276058220,"POLYGON ((-0.0757956 51.5198029, -0.0758035 51.5197235, -0.0753983 51.519702, -0.0753902 51.5197871, -0.0757956 51.5198029))"
way,276058224,"POLYGON ((-0.0758123 51.5196394, -0.0758197 51.5195607, -0.0754131 51.5195458, -0.0754062 51.5196185, -0.0758123 51.5196394))"
way,276058228,"POLYGON ((-0.0757777 51.5198726, -0.0757938 51.5197037, -0.0754538 51.5196912, -0.0754377 51.5198601, -0.0757777 51.5198726))"
way,276075214,"POLYGON ((-0.1382284 51.5056304, -0.1382663 51.5056714, -0.1380939 51.505733, -0.138056 51.505692, -0.1382284 51.5056304))"
way,276100264,"POLYGON ((-0.0766759 51.5192832, -0.0767604 51.5192872, -0.076748 51.5193718, -0.0766593 51.5193681, -0.0766759 51.5192832))"
way,276100281,"POLYGON ((-0.0764207 51.5192431, -0.0763975 51.5193712, -0.0762413 51.5193641, -0.0762307 51.519454, -0.0765274 51.5194676, -0.0765207 51.519524, -0.0762887 51.5195125, -0.0761776 51.5194875, -0.0761861 51.5194158, -0.0760892 51.5194113, -0.0761158 51.5192278, -0.0764207 51.5192431))"
way,276100284,"POLYGON ((-0.0762887 51.5195125, -0.0762781 51.5195867, -0.0765079 51.5195994, -0.076493 51.5196984, -0.0762069 51.5196629, -0.0760715 51.5196553, -0.0760535 51.5196543, -0.0760771 51.5194825, -0.0761776 51.5194875, -0.0762887 51.5195125))"
way,276329431,"POLYGON ((-0.0770835 51.5244271, -0.0768668 51.5244377, -0.0768631 51.5244051, -0.0767352 51.5244101, -0.0766489 51.5244135, -0.0766515 51.5244445, -0.0765492 51.5244493, -0.0765642 51.5245543, -0.0766804 51.524549, -0.0766853 51.5245909, -0.0767371 51.5245886, -0.0767421 51.5246316, -0.0767906 51.5246294, -0.0768512 51.524627, -0.0769385 51.5246235, -0.07694 51.5246375, -0.0771101 51.524631, -0.0770835 51.5244271))"
way,277929200,"POLYGON ((-0.1215611 51.5152806, -0.1215131 51.5153191, -0.1216666 51.515393, -0.1217139 51.5153533, -0.1215611 51.5152806))"
way,277929213,"POLYGON ((-0.1202479 51.5162739, -0.1203212 51.5162391, -0.120206 51.5161489, -0.1201431 51.5161881, -0.1202479 51.5162739))"
way,277929221,"POLYGON ((-0.1215509 51.5154783, -0.1214004 51.5154025, -0.1215131 51.5153191, -0.1216666 51.515393, -0.1215509 51.5154783))"
way,278113358,"POLYGON ((-0.1234186 51.5155791, -0.123332 51.5156288, -0.1232906 51.5155998, -0.1233799 51.5155475, -0.1234112 51.5155731, -0.1234186 51.5155791))"
way,278984076,"POLYGON ((0.1666097 51.4348143, 0.1666452 51.4348014, 0.1666817 51.4347882, 0.1666138 51.4347156, 0.1665419 51.4347417, 0.1666097 51.4348143))"
way,279088490,"POLYGON ((-0.1310306 51.5146695, -0.1311756 51.5146309, -0.1312088 51.5146793, -0.1310031 51.5147336, -0.1309784 51.5147001, -0.1309719 51.5146862, -0.1310306 51.5146695))"
way,279171107,"POLYGON ((-0.1313105 51.5148213, -0.131338 51.514858, -0.1311689 51.5148999, -0.1311454 51.5148639, -0.1313105 51.5148213))"
way,279322536,"POLYGON ((-0.1308533 51.5144631, -0.1308175 51.51441, -0.1310025 51.5143617, -0.1310396 51.5144144, -0.1308533 51.5144631))"
way,279322538,"POLYGON ((-0.1310715 51.5144625, -0.1310396 51.5144144, -0.1308533 51.5144631, -0.1308844 51.5145079, -0.1310715 51.5144625))"
way,279322546,"POLYGON ((-0.1308686 51.5141741, -0.1308235 51.5141107, -0.1304673 51.51421, -0.1305112 51.5142754, -0.1306217 51.5142472, -0.1307465 51.5142104, -0.1308686 51.5141741))"
way,279322548,"POLYGON ((-0.1304401 51.5139343, -0.1304076 51.5138859, -0.1306272 51.5138276, -0.1306559 51.5138722, -0.1304401 51.5139343))"
way,279533183,"POLYGON ((-0.1301292 51.5134651, -0.1299966 51.5134583, -0.1300072 51.5133944, -0.130138 51.5133991, -0.1301292 51.5134651))"
way,279541959,"POLYGON ((-0.1312563 51.5145184, -0.1312822 51.5145564, -0.1313997 51.5145236, -0.1313735 51.5144866, -0.1312563 51.5145184))"
way,279541961,"POLYGON ((-0.1308528 51.5139376, -0.1308992 51.5140045, -0.1311411 51.5139376, -0.1312087 51.5139175, -0.1311616 51.5138505, -0.1308528 51.5139376))"
way,279541964,"POLYGON ((-0.1312275 51.5142179, -0.1312912 51.5141968, -0.1313509 51.5142745, -0.1313183 51.5142841, -0.1313399 51.5143131, -0.1313085 51.5143212, -0.1312689 51.5142721, -0.1312275 51.5142179))"
way,279541970,"POLYGON ((-0.1312912 51.5141968, -0.1313674 51.5141715, -0.1314257 51.5142487, -0.1313846 51.514261, -0.1314111 51.5142952, -0.1313743 51.5143044, -0.1313509 51.5142745, -0.1312912 51.5141968))"
way,279570941,"POLYGON ((-0.1315194 51.5137978, -0.13149 51.5137546, -0.1312388 51.5138205, -0.1312468 51.5138302, -0.1312758 51.5138657, -0.1315194 51.5137978))"
way,279651993,"POLYGON ((-0.4813593 51.5486494, -0.4812965 51.5485847, -0.4811821 51.5486362, -0.4811703 51.5486495, -0.481182 51.54866, -0.4810672 51.5487168, -0.4811252 51.5487591, -0.4811683 51.5487369, -0.4812233 51.5487028, -0.4813593 51.5486494))"
way,280980551,"POLYGON ((-0.1322462 51.5137943, -0.132343 51.513763, -0.1322969 51.5137056, -0.1322952 51.5136957, -0.1322771 51.5136715, -0.132174 51.5136996, -0.1322462 51.5137943))"
way,280980558,"POLYGON ((-0.1320649 51.5138527, -0.1319756 51.5137407, -0.1319255 51.5137557, -0.1318265 51.5137854, -0.131846 51.5138129, -0.1317349 51.5138451, -0.1318023 51.5139374, -0.1320649 51.5138527))"
way,280980559,"POLYGON ((-0.132343 51.513763, -0.1324437 51.5137308, -0.1324216 51.5136988, -0.1324039 51.5136732, -0.1322969 51.5137056, -0.132343 51.513763))"
way,280985108,"POLYGON ((-0.1317818 51.5129209, -0.1318777 51.5128861, -0.1318108 51.5127991, -0.1317019 51.512837, -0.1317818 51.5129209))"
way,280985115,"POLYGON ((-0.1317818 51.5129209, -0.1317145 51.5129457, -0.1316269 51.5128527, -0.1316532 51.5128429, -0.1316628 51.5128511, -0.1317019 51.512837, -0.1317818 51.5129209))"
way,280997360,"POLYGON ((-0.1322955 51.5135159, -0.132171 51.513551, -0.132154 51.5135276, -0.1320902 51.5135456, -0.1320544 51.5134945, -0.1322444 51.5134448, -0.1322955 51.5135159))"
way,280997369,"POLYGON ((-0.1315451 51.5135661, -0.131581 51.5136188, -0.131775 51.5135649, -0.1317363 51.5135146, -0.1315451 51.5135661))"
way,280997370,"POLYGON ((-0.1314622 51.5137136, -0.131428 51.5136634, -0.1311763 51.5137292, -0.1312093 51.5137792, -0.1314622 51.5137136))"
way,281133709,"POLYGON ((-0.1407903 51.5372971, -0.1406666 51.5373479, -0.1407461 51.5374191, -0.1407758 51.5374076, -0.1407566 51.5373903, -0.1407908 51.5373769, -0.1407627 51.5373502, -0.1408221 51.5373282, -0.1407903 51.5372971))"
way,281939478,"POLYGON ((-0.0771642 51.5300152, -0.0771376 51.5301, -0.076816 51.5300627, -0.0768436 51.5299782, -0.0771642 51.5300152))"
way,281939479,"POLYGON ((-0.0771188 51.5301599, -0.0771376 51.5301, -0.076816 51.5300627, -0.0767975 51.5301196, -0.0771188 51.5301599))"
way,281940895,"POLYGON ((-0.0775217 51.5292139, -0.0775983 51.5291226, -0.0773595 51.5290837, -0.0773101 51.5291537, -0.0774178 51.5291693, -0.0774075 51.5291934, -0.0774243 51.5291964, -0.0775217 51.5292139))"
way,283219954,"POLYGON ((-0.1849871 51.5379667, -0.1851235 51.5378834, -0.1849544 51.5377762, -0.184818 51.5378594, -0.1849871 51.5379667))"
way,284125351,"POLYGON ((-0.328715 51.4479607, -0.3285544 51.448006, -0.3285296 51.4479718, -0.3286902 51.4479265, -0.328715 51.4479607))"
way,284845152,"POLYGON ((-0.3604123 51.4392962, -0.3601082 51.439253, -0.3601461 51.4391496, -0.3602163 51.4391595, -0.3602746 51.4390001, -0.3605072 51.4390331, -0.3604887 51.4390835, -0.3604746 51.4390815, -0.3604483 51.4391534, -0.3604711 51.4391567, -0.360465 51.4391735, -0.3604593 51.4391891, -0.3604355 51.4391857, -0.3604091 51.4392579, -0.3604255 51.4392602, -0.3604123 51.4392962))"
way,285593220,"POLYGON ((-0.2105963 51.4720003, -0.2105489 51.4720317, -0.2105514 51.4720536, -0.2106351 51.4721101, -0.2107009 51.4720743, -0.2105963 51.4720003))"
way,285593253,"POLYGON ((-0.2107612 51.4719099, -0.2107076 51.4719393, -0.2108122 51.4720133, -0.2108658 51.4719839, -0.2107612 51.4719099))"
way,285593270,"POLYGON ((-0.2100311 51.472355, -0.2099753 51.4723864, -0.2100705 51.472452, -0.2101263 51.4724205, -0.210182 51.4723891, -0.2100869 51.4723236, -0.2100311 51.472355))"
way,285689402,"POLYGON ((-0.0687974 51.4740358, -0.0687813 51.4739748, -0.069013 51.4739817, -0.0690228 51.4740013, -0.0687974 51.4740358))"
way,287306609,"POLYGON ((-0.0906912 51.4740962, -0.0906721 51.4740948, -0.090664 51.4741224, -0.0906082 51.4741181, -0.0906285 51.4740151, -0.0906516 51.474009, -0.0907155 51.4740106, -0.0906912 51.4740962))"
way,287306611,"POLYGON ((-0.0910005 51.4741306, -0.0909691 51.4741249, -0.0909597 51.4741453, -0.0909047 51.4741367, -0.0909512 51.4740259, -0.0910474 51.4740384, -0.0910005 51.4741306))"
way,287306615,"POLYGON ((-0.0913137 51.4742134, -0.091289 51.4742063, -0.0912783 51.4742255, -0.0912206 51.4742113, -0.0912831 51.4741033, -0.0913614 51.4741281, -0.0913137 51.4742134))"
way,287682307,"POLYGON ((-0.1906762 51.4773924, -0.1905822 51.4774804, -0.1903374 51.477379, -0.1903965 51.4773237, -0.1904314 51.477291, -0.1906762 51.4773924))"
way,288075293,"POLYGON ((-0.1186133 51.511747, -0.1185679 51.5117079, -0.1185042 51.5117303, -0.118551 51.5117752, -0.1186133 51.511747))"
way,288085954,"POLYGON ((-0.0574957 51.5381086, -0.0575361 51.5380481, -0.0575387 51.5380442, -0.0575829 51.5380058, -0.0576527 51.5379725, -0.057712 51.5380549, -0.0577459 51.5381093, -0.0574957 51.5381086))"
way,288355241,"POLYGON ((-0.1030623 51.5409584, -0.1030747 51.5410117, -0.102922 51.5410257, -0.1029091 51.5409709, -0.1030623 51.5409584))"
way,288392848,"POLYGON ((-0.1335539 51.5153741, -0.1335934 51.51543, -0.1334186 51.5154779, -0.1333836 51.5154316, -0.1333802 51.5154215, -0.1335539 51.5153741))"
way,288392849,"POLYGON ((-0.1333276 51.5150319, -0.1333746 51.5151059, -0.1332525 51.515136, -0.1332449 51.5151248, -0.1331979 51.5151372, -0.1331577 51.5150778, -0.1333276 51.5150319))"
way,288392850,"POLYGON ((-0.1332714 51.5149483, -0.1331594 51.5149777, -0.1331192 51.5149167, -0.1332299 51.5148868, -0.1332714 51.5149483))"
way,288394416,"POLYGON ((-0.1326941 51.5140952, -0.1325471 51.5141375, -0.1325198 51.514097, -0.1324668 51.5141125, -0.1323678 51.513981, -0.1324041 51.5139702, -0.1324311 51.5139622, -0.1325741 51.5139206, -0.1326318 51.5140049, -0.1326941 51.5140952))"
way,288394417,"POLYGON ((-0.1327984 51.5142452, -0.1325691 51.5143041, -0.1325473 51.5142688, -0.132509 51.5142123, -0.1325819 51.5141936, -0.1325767 51.5141858, -0.1327276 51.5141438, -0.1327984 51.5142452))"
way,288661730,"POLYGON ((-0.3404346 51.4445901, -0.3405061 51.4445576, -0.3404771 51.4445328, -0.3404906 51.4445267, -0.3404399 51.4444834, -0.3403991 51.4445019, -0.3403671 51.4444745, -0.340323 51.4444945, -0.3404346 51.4445901))"
way,288846687,"POLYGON ((-0.0174426 51.4353034, -0.0175145 51.4352887, -0.0175893 51.4352805, -0.0175859 51.4352742, -0.017656 51.4352599, -0.0176597 51.4353545, -0.0176422 51.4353553, -0.0176479 51.4354082, -0.0175115 51.4354138, -0.0175032 51.4354193, -0.017449 51.435317, -0.0174426 51.4353034))"
way,289308919,"POLYGON ((-0.3376799 51.4259571, -0.3375441 51.4259533, -0.3375111 51.425938, -0.3374682 51.4257635, -0.3376812 51.4257702, -0.3376837 51.4258429, -0.3375863 51.4258396, -0.3375848 51.4258618, -0.3376838 51.4258656, -0.3376845 51.4258788, -0.3376799 51.4259571))"
way,289312861,"POLYGON ((-0.0813457 51.5269222, -0.081343 51.527004, -0.0815144 51.5270028, -0.0815134 51.5269236, -0.0814429 51.5269233, -0.0813457 51.5269222))"
way,289312867,"POLYGON ((-0.0817386 51.5281692, -0.0815305 51.5281761, -0.0815311 51.5281924, -0.0815404 51.5282915, -0.0816483 51.5282879, -0.0817507 51.5282848, -0.0817386 51.5281692))"
way,289312899,"POLYGON ((-0.080709 51.5274672, -0.0807045 51.527347, -0.080522 51.527341, -0.0805171 51.527421, -0.080516 51.5274393, -0.0805582 51.5274406, -0.0805572 51.5274676, -0.080709 51.5274672))"
way,289374233,"POLYGON ((-0.0544309 51.4382148, -0.0543902 51.4382843, -0.0546246 51.4383402, -0.0546702 51.4382696, -0.0544309 51.4382148))"
way,289376376,"POLYGON ((-0.0766004 51.5486402, -0.0765277 51.5486384, -0.0765231 51.5487114, -0.0765958 51.5487132, -0.0766004 51.5486402))"
way,289446712,"POLYGON ((-0.0548081 51.4368226, -0.0547926 51.4368602, -0.0546432 51.4368364, -0.0546586 51.4367985, -0.0548081 51.4368226))"
way,289446714,"POLYGON ((-0.0547926 51.4368602, -0.0547772 51.4368992, -0.054628 51.4368766, -0.0546432 51.4368364, -0.0547926 51.4368602))"
way,289446716,"POLYGON ((-0.054754 51.4369695, -0.0547331 51.4370223, -0.0545301 51.4369902, -0.054445 51.4369779, -0.0544702 51.4369224, -0.054754 51.4369695))"
way,289555884,"POLYGON ((-0.0560258 51.4398596, -0.0560921 51.4398835, -0.0559848 51.4399976, -0.0559174 51.4399729, -0.0560258 51.4398596))"
way,289555896,"POLYGON ((-0.0546239 51.4393607, -0.0546965 51.4393859, -0.0546231 51.4394725, -0.0546936 51.4394957, -0.0546544 51.4396248, -0.0547335 51.4396374, -0.0547281 51.4396725, -0.0547965 51.4397026, -0.0547939 51.439751, -0.054586 51.4397243, -0.0545002 51.4395721, -0.0545538 51.439568, -0.0545498 51.4394493, -0.0546239 51.4393607))"
way,289557862,"POLYGON ((-0.0561639 51.4397517, -0.0560929 51.439727, -0.0561866 51.4396224, -0.0562576 51.4396471, -0.0561639 51.4397517))"
way,289660525,"POLYGON ((-0.137975 51.508802, -0.1380628 51.5089091, -0.1380307 51.5089197, -0.137995 51.5089316, -0.1379025 51.5088266, -0.137975 51.508802))"
way,289754936,"POLYGON ((-0.053995 51.4396935, -0.0540523 51.439774, -0.0542314 51.4397243, -0.0541776 51.439641, -0.054166 51.4396411, -0.053995 51.4396935))"
way,289799677,"POLYGON ((-0.0519722 51.4395348, -0.0518797 51.4395708, -0.0517897 51.4394697, -0.0517375 51.4394094, -0.0517818 51.4393935, -0.0518314 51.4394487, -0.0518842 51.4394301, -0.0519722 51.4395348))"
way,289809219,"POLYGON ((-0.1117378 51.6032208, -0.1116316 51.6032118, -0.1116529 51.6031155, -0.11176 51.6031247, -0.1117545 51.6031497, -0.1117953 51.6031532, -0.1117821 51.6032127, -0.1117403 51.6032091, -0.1117378 51.6032208))"
way,289859693,"POLYGON ((-0.1408428 51.5075408, -0.1405921 51.5076414, -0.1405015 51.5075588, -0.1407542 51.5074604, -0.1408428 51.5075408))"
way,289859695,"POLYGON ((-0.1411377 51.5074253, -0.1408428 51.5075408, -0.1407542 51.5074604, -0.1407709 51.5074529, -0.1406783 51.50736, -0.1407196 51.5073419, -0.1409529 51.5072485, -0.1411377 51.5074253))"
way,289948516,"POLYGON ((-0.1429679 51.5090765, -0.1431817 51.5089953, -0.1431685 51.5089842, -0.1431411 51.5089562, -0.1429261 51.5090391, -0.1429679 51.5090765))"
way,290150385,"POLYGON ((-0.1394159 51.5080923, -0.1392656 51.5079166, -0.1392081 51.5079365, -0.1393592 51.5081128, -0.1394159 51.5080923))"
way,290284862,"POLYGON ((-0.0755123 51.537249, -0.0757732 51.5372509, -0.0757701 51.5374184, -0.0755092 51.5374165, -0.0755095 51.5373956, -0.0755123 51.537249))"
way,290306916,"POLYGON ((-0.1376679 51.5095948, -0.1378632 51.5095294, -0.1378036 51.509466, -0.1377501 51.5093996, -0.1377154 51.5094112, -0.1375727 51.509459, -0.1375555 51.5094648, -0.1376679 51.5095948))"
way,290306919,"POLYGON ((-0.1376829 51.5093736, -0.137539 51.5094201, -0.1374555 51.5093235, -0.1375987 51.5092796, -0.1376516 51.5093407, -0.1377174 51.5093188, -0.1377485 51.5093516, -0.1376829 51.5093736))"
way,290321021,"POLYGON ((-0.135033 51.509517, -0.1349421 51.5094182, -0.1350913 51.5093726, -0.1351759 51.5094696, -0.135033 51.509517))"
way,290406002,"POLYGON ((-0.1347295 51.5094358, -0.1349361 51.5093678, -0.1348856 51.5093105, -0.134912 51.5093031, -0.1348523 51.5092332, -0.1346196 51.5093073, -0.1347295 51.5094358))"
way,290457608,"POLYGON ((-0.1253992 51.5251781, -0.125374 51.525132, -0.1255057 51.5251044, -0.1255298 51.5251522, -0.1253992 51.5251781))"
way,290457611,"POLYGON ((-0.1253212 51.5250355, -0.1252968 51.5249892, -0.1254321 51.5249626, -0.125455 51.5250085, -0.1253212 51.5250355))"
way,290457613,"POLYGON ((-0.1252471 51.5248958, -0.125224 51.524853, -0.1253627 51.5248253, -0.1253862 51.5248699, -0.1252471 51.5248958))"
way,291293251,"POLYGON ((-0.1424775 51.514727, -0.1425588 51.5147104, -0.1425131 51.5146215, -0.1424278 51.5146403, -0.1424775 51.514727))"
way,291293252,"POLYGON ((-0.1426408 51.5147114, -0.1427198 51.5146955, -0.1426655 51.5145912, -0.1425869 51.5146068, -0.1426408 51.5147114))"
way,291293258,"POLYGON ((-0.1427198 51.5146955, -0.142761 51.5147665, -0.1428407 51.5147507, -0.1427485 51.5145745, -0.1426655 51.5145912, -0.1427198 51.5146955))"
way,291643497,"POLYGON ((-0.1241809 51.5244452, -0.1243407 51.5244129, -0.1243773 51.5244799, -0.1242218 51.524514, -0.1241809 51.5244452))"
way,291647519,"POLYGON ((-0.1242542 51.5243875, -0.1239728 51.5244457, -0.123914 51.5243416, -0.1241901 51.5242811, -0.1242542 51.5243875))"
way,291650390,"POLYGON ((-0.1236186 51.5242429, -0.1233899 51.5242937, -0.1233629 51.5242484, -0.1235939 51.5241988, -0.1236186 51.5242429))"
way,291650392,"POLYGON ((-0.1231198 51.5242535, -0.1233374 51.5242054, -0.1232849 51.524117, -0.1230682 51.5241664, -0.1231198 51.5242535))"
way,291651297,"POLYGON ((-0.1231888 51.5239554, -0.1231296 51.5238558, -0.1228351 51.5239191, -0.1228588 51.5239582, -0.1229116 51.5239545, -0.1229518 51.5239645, -0.1229757 51.5240042, -0.1231888 51.5239554))"
way,291651299,"POLYGON ((-0.1232747 51.5239369, -0.1232133 51.5238365, -0.1231296 51.5238558, -0.1231888 51.5239554, -0.1232747 51.5239369))"
way,291651302,"POLYGON ((-0.1233229 51.523695, -0.1233039 51.5236619, -0.1231641 51.5236024, -0.1229984 51.5236349, -0.1230653 51.5237476, -0.1233229 51.523695))"
way,291672068,"POLYGON ((-0.0356405 51.4638469, -0.0356244 51.4637433, -0.0353508 51.463755, -0.0353723 51.463857, -0.0356405 51.4638469))"
way,291672069,"POLYGON ((-0.0356593 51.4638218, -0.0358202 51.4638034, -0.0357988 51.4637316, -0.0356513 51.4637433, -0.0356593 51.4638218))"
way,291687147,"POLYGON ((-0.1411413 51.5490207, -0.1411339 51.5490519, -0.1411238 51.5490868, -0.1413004 51.5491102, -0.1413124 51.5491108, -0.1413238 51.5490775, -0.1413286 51.5490635, -0.1413345 51.5490463, -0.1411413 51.5490207))"
way,291687155,"POLYGON ((-0.1413628 51.5481568, -0.1413528 51.5482025, -0.141515 51.5482052, -0.1416737 51.5481936, -0.1416699 51.5481557, -0.1415496 51.5481623, -0.1413628 51.5481568))"
way,291687161,"POLYGON ((-0.1415294 51.5476651, -0.1415119 51.5477436, -0.1415177 51.5477524, -0.1415281 51.5477597, -0.1415633 51.5477633, -0.1416085 51.5477624, -0.1416791 51.5477404, -0.1418613 51.5476617, -0.1418144 51.5476457, -0.1417737 51.5476374, -0.1417621 51.5476361, -0.1417001 51.5476293, -0.1416853 51.5476813, -0.1415294 51.5476651))"
way,291687176,"POLYGON ((-0.1413174 51.5484081, -0.141301 51.5484513, -0.1415839 51.5484666, -0.141595 51.5484226, -0.1413174 51.5484081))"
way,291698467,"POLYGON ((-0.1408641 51.5505578, -0.1408637 51.5505624, -0.1408597 51.5506012, -0.140859 51.5506083, -0.1410652 51.5506164, -0.1410678 51.5505911, -0.1410208 51.5505893, -0.1410234 51.5505641, -0.1408641 51.5505578))"
way,291698471,"POLYGON ((-0.1409161 51.55004, -0.1409152 51.5500452, -0.1409136 51.5500543, -0.1409059 51.550099, -0.141116 51.55011, -0.1411292 51.5500684, -0.1409161 51.55004))"
way,291698473,"POLYGON ((-0.1408764 51.5504064, -0.1408718 51.5504576, -0.1414467 51.5504758, -0.1414339 51.5504237, -0.1408764 51.5504064))"
way,291700393,"POLYGON ((-0.0683123 51.4740402, -0.0682796 51.4741163, -0.0682743 51.4741285, -0.0683338 51.4741385, -0.0683718 51.4740501, -0.0683123 51.4740402))"
way,292167643,"POLYGON ((-0.1290603 51.5288371, -0.129049 51.5288254, -0.1290116 51.5287867, -0.1290329 51.5287787, -0.1289878 51.5287319, -0.1288991 51.528765, -0.1289676 51.5288361, -0.1289929 51.5288623, -0.1290603 51.5288371))"
way,292588145,"POLYGON ((-0.0987165 51.5601864, -0.0987167 51.5601622, -0.0987186 51.5601328, -0.098852 51.560133, -0.0988515 51.560186, -0.0987165 51.5601864))"
way,293038653,"POLYGON ((-0.2042535 51.3916046, -0.2039154 51.3915009, -0.203757 51.3914523, -0.2036172 51.3916298, -0.2038828 51.3917112, -0.2039414 51.3916368, -0.2041723 51.3917076, -0.2042535 51.3916046))"
way,294886259,"POLYGON ((-0.1377937 51.5237148, -0.1376613 51.5236101, -0.1375546 51.5236568, -0.1376123 51.5237039, -0.1376302 51.5236921, -0.1377005 51.5237553, -0.1377937 51.5237148))"
way,294886266,"POLYGON ((-0.1365544 51.5226653, -0.1367477 51.522585, -0.1368086 51.5226457, -0.1366133 51.522727, -0.1365544 51.5226653))"
way,294886268,"POLYGON ((-0.1372402 51.5234655, -0.1372032 51.5234248, -0.1373228 51.523384, -0.1373591 51.5234232, -0.1372402 51.5234655))"
way,296981707,"POLYGON ((-0.1008026 51.3497443, -0.1008315 51.3497099, -0.1007471 51.3496822, -0.1007545 51.3496742, -0.1006309 51.3496342, -0.100597 51.3496768, -0.1008026 51.3497443))"
way,296983106,"POLYGON ((-0.1006691 51.3495883, -0.1007061 51.3495432, -0.1008356 51.3495855, -0.1008289 51.3495919, -0.1009044 51.3496161, -0.1008733 51.3496539, -0.1006691 51.3495883))"
way,296992004,"POLYGON ((-0.098617 51.3517283, -0.0985929 51.3517643, -0.098381 51.3516984, -0.0984097 51.3516632, -0.098617 51.3517283))"
way,298834112,"POLYGON ((-0.3313286 51.4273016, -0.3314042 51.4272997, -0.3314241 51.4274098, -0.3314282 51.4274973, -0.3314425 51.4275677, -0.3314184 51.4275689, -0.3313629 51.4275718, -0.3313454 51.4274612, -0.3313388 51.4273664, -0.3313286 51.4273016))"
way,298834117,"POLYGON ((-0.3298945 51.4272931, -0.330078 51.4272911, -0.3300874 51.427341, -0.3301081 51.4274417, -0.3299177 51.4274489, -0.3299068 51.4273716, -0.3298945 51.4272931))"
way,299138554,"POLYGON ((-0.1132445 51.4546006, -0.1132185 51.4545554, -0.1130934 51.4545798, -0.1131214 51.4546271, -0.1132445 51.4546006))"
way,299500275,"POLYGON ((-0.1601948 51.502009, -0.160256 51.5021606, -0.1603953 51.5021388, -0.1603872 51.5021104, -0.1603341 51.5019872, -0.1603095 51.501991, -0.1602376 51.5020023, -0.1601948 51.502009))"
way,299500276,"POLYGON ((-0.1601186 51.5024263, -0.1604707 51.5024021, -0.1605061 51.5024011, -0.1604494 51.5022625, -0.1603172 51.5022773, -0.1602653 51.5022832, -0.160121 51.5023001, -0.1601226 51.5023099, -0.1600972 51.5023221, -0.1601186 51.5024263))"
way,303385361,"POLYGON ((-0.1389167 51.5125837, -0.1390528 51.5125196, -0.1390901 51.5125504, -0.138954 51.5126145, -0.1389167 51.5125837))"
way,307024319,"POLYGON ((-0.1297947 51.5136091, -0.1297942 51.5136186, -0.1298227 51.5136456, -0.129861 51.5136859, -0.1299278 51.5136607, -0.1298884 51.513621, -0.1298884 51.5136103, -0.1297947 51.5136091))"
way,307556159,"POLYGON ((0.1907764 51.5176254, 0.1908795 51.5175807, 0.1909386 51.5176397, 0.1908628 51.5176584, 0.1907764 51.5176254))"
way,310794783,"POLYGON ((-0.1548218 51.5186692, -0.1547717 51.5185679, -0.1547557 51.5185321, -0.1547774 51.5185275, -0.1549164 51.5185022, -0.1549821 51.5186395, -0.1549464 51.5186425, -0.1548218 51.5186692))"
way,310822355,"POLYGON ((-0.152098 51.4433941, -0.1520564 51.4433807, -0.1519624 51.4433441, -0.1514471 51.4431735, -0.1515877 51.4431589, -0.1519391 51.4432514, -0.1521691 51.4433188, -0.152098 51.4433941))"
way,312376640,"POLYGON ((-0.1496879 51.5750571, -0.1497261 51.5750987, -0.1498397 51.5750585, -0.1499533 51.5750182, -0.1500203 51.5749944, -0.1499821 51.5749529, -0.1496879 51.5750571))"
way,313106670,"POLYGON ((-0.0730655 51.513669, -0.0730166 51.5135311, -0.0731945 51.5135076, -0.0732386 51.5136165, -0.0730898 51.5136583, -0.0730655 51.513669))"
way,313501585,"POLYGON ((0.0788127 51.5378431, 0.0787585 51.5377997, 0.0789061 51.5377335, 0.079033 51.5376766, 0.0790822 51.5377181, 0.0788127 51.5378431))"
way,313766975,"POLYGON ((0.0788295 51.5375069, 0.0787795 51.5374632, 0.0785383 51.5375861, 0.0784896 51.5376109, 0.0785329 51.5376474, 0.0788295 51.5375069))"
way,313769048,"POLYGON ((0.0767064 51.5365181, 0.0766699 51.536583, 0.0766631 51.5365951, 0.0766453 51.5366268, 0.0767813 51.5366579, 0.0767986 51.5366274, 0.0768058 51.5366147, 0.0768145 51.5365992, 0.0769847 51.5366412, 0.0770133 51.5365923, 0.0769505 51.5365768, 0.0767064 51.5365181))"
way,314185255,"POLYGON ((0.0820958 51.5358517, 0.0821366 51.5358146, 0.0823364 51.5358967, 0.0823062 51.5359258, 0.082221 51.5358887, 0.0822116 51.5359006, 0.0822044 51.5358975, 0.0820958 51.5358517))"
way,314760764,"POLYGON ((-0.0774583 51.5182658, -0.077388 51.5182725, -0.0773807 51.518237, -0.0773647 51.5181594, -0.0774171 51.5181533, -0.0774326 51.5181515, -0.0774583 51.5182658))"
way,314762581,"POLYGON ((-0.0747451 51.5183, -0.0747314 51.5182341, -0.0747968 51.5182271, -0.0748104 51.5182936, -0.0747451 51.5183))"
way,314794004,"POLYGON ((0.0821352 51.5403143, 0.0821434 51.5403231, 0.0819816 51.5404004, 0.0820308 51.5404325, 0.0823362 51.5402793, 0.0822906 51.5402394, 0.0821352 51.5403143))"
way,315141621,"POLYGON ((0.2490919 51.5572586, 0.2491056 51.557292, 0.2491278 51.5572889, 0.2491352 51.5573053, 0.2491937 51.5572953, 0.2494822 51.5572402, 0.2494655 51.5571942, 0.2490919 51.5572586))"
